L131776533,2018-01-04 23:30:00,.0888,,245.6178,,
L131776533,2018-01-04 23:45:00,.0954,,245.9733,,
L131776533,2018-01-05 00:00:00,.1020,,246.1867,,
L131776533,2018-01-05 00:15:00,.1350,,246.2578,,
L131776533,2018-01-05 00:30:00,.0810,,246.1867,,
L131776533,2018-01-05 00:45:00,.0984,,244.4800,,
L131776533,2018-01-05 01:00:00,.0822,,243.8400,,
L131776533,2018-01-05 01:15:00,.0870,,244.1244,,
L131776533,2018-01-05 01:30:00,.0924,,244.0533,,
L131776533,2018-01-05 01:45:00,.0810,,243.4844,,
L131776533,2018-01-05 02:00:00,.1332,,243.8400,,
L131776533,2018-01-05 02:15:00,.0996,,244.1244,,
L131776533,2018-01-05 02:30:00,.0972,,244.3378,,
L131776533,2018-01-05 02:45:00,.0822,,244.4089,,
L131776533,2018-01-05 03:00:00,.0864,,244.3378,,
L131776533,2018-01-05 03:15:00,.0930,,244.3378,,
L131776533,2018-01-05 03:30:00,.0744,,244.0533,,
L131776533,2018-01-05 03:45:00,.1356,,243.9111,,
L131776533,2018-01-05 04:00:00,.1002,,243.9111,,
L131776533,2018-01-05 04:15:00,.0948,,243.3422,,
L131776533,2018-01-05 04:30:00,.0840,,243.6267,,
L131776533,2018-01-05 04:45:00,.0834,,243.7689,,
L131776533,2018-01-05 05:00:00,.1134,,243.3422,,
L131776533,2018-01-05 05:15:00,.1164,,243.4133,,
L131776533,2018-01-05 05:30:00,.1410,,244.5511,,
L131776533,2018-01-05 05:45:00,.1434,,244.4800,,
L131776533,2018-01-05 06:00:00,.1542,,245.5467,,
L131776533,2018-01-05 06:15:00,.1248,,245.1911,,
L131776533,2018-01-05 06:30:00,.1140,,245.1200,,
L131776533,2018-01-05 06:45:00,.1608,,243.9822,,
L131776533,2018-01-05 07:00:00,.1476,,244.0533,,
L131776533,2018-01-05 07:15:00,.1626,,243.9822,,
L131776533,2018-01-05 07:30:00,.1698,,243.5556,,
L131776533,2018-01-05 07:45:00,.2286,,242.9156,,
L131776533,2018-01-05 08:00:00,.1680,,243.0578,,
L131776533,2018-01-05 08:15:00,.1404,,244.0533,,
L131776533,2018-01-05 08:30:00,.1848,,244.2667,,
L131776533,2018-01-05 08:45:00,.1590,,245.2622,,
L131776533,2018-01-05 09:00:00,.1344,,244.5511,,
L131776533,2018-01-05 09:15:00,.1470,,244.7644,,
L131776533,2018-01-05 09:30:00,.1464,,244.9067,,
L131776533,2018-01-05 09:45:00,.1650,,245.1200,,
L131776533,2018-01-05 10:00:00,.1242,,245.5467,,
L131776533,2018-01-05 10:15:00,.1374,,245.6178,,
L131776533,2018-01-05 10:30:00,.1200,,245.6178,,
L131776533,2018-01-05 10:45:00,.1332,,245.8311,,
L131776533,2018-01-05 11:00:00,.1182,,245.9022,,
L131776533,2018-01-05 11:15:00,.1200,,245.3333,,
L131776533,2018-01-05 11:30:00,.1668,,245.1200,,
L131776533,2018-01-05 11:45:00,.1296,,245.1200,,
L131776533,2018-01-05 12:00:00,.1020,,245.0489,,
L131776533,2018-01-05 12:15:00,.1080,,245.2622,,
L131776533,2018-01-05 12:30:00,.1530,,245.4044,,
L131776533,2018-01-05 12:45:00,.1746,,245.4044,,
L131776533,2018-01-05 13:00:00,.1368,,245.6178,,
L131776533,2018-01-05 13:15:00,.1512,,244.8356,,
L131776533,2018-01-05 13:30:00,.1536,,244.9067,,
L131776533,2018-01-05 13:45:00,.1362,,244.6933,,
L131776533,2018-01-05 14:00:00,.1350,,245.1911,,
L131776533,2018-01-05 14:15:00,.1200,,245.2622,,
L131776533,2018-01-05 14:30:00,.1218,,243.4844,,
L131776533,2018-01-05 14:45:00,.1518,,243.4133,,
L131776533,2018-01-05 15:00:00,.1182,,245.2622,,
L131776533,2018-01-05 15:15:00,.1422,,245.1911,,
L131776533,2018-01-05 15:30:00,.1578,,244.9778,,
L131776533,2018-01-05 15:45:00,.1494,,244.3378,,
L131776533,2018-01-05 16:00:00,.1392,,244.2667,,
L131776533,2018-01-05 16:15:00,.1284,,243.9822,,
L131776533,2018-01-05 16:30:00,.1446,,243.0578,,
L131776533,2018-01-05 16:45:00,.1272,,242.4889,,
L131776533,2018-01-05 17:00:00,.1458,,242.2044,,
L131776533,2018-01-05 17:15:00,.1500,,243.2000,,
L131776533,2018-01-05 17:30:00,.1482,,243.6978,,
L131776533,2018-01-05 17:45:00,.1740,,243.4133,,
L131776533,2018-01-05 18:00:00,.1044,,242.9867,,
L131776533,2018-01-05 18:15:00,.1332,,243.6978,,
L131776533,2018-01-05 18:30:00,.1224,,242.8444,,
L131776533,2018-01-05 18:45:00,.1170,,241.9911,,
L131776533,2018-01-05 19:00:00,.1314,,242.9156,,
L131776533,2018-01-05 19:15:00,.1344,,243.0578,,
L131776533,2018-01-05 19:30:00,.1674,,242.9867,,
L131776533,2018-01-05 19:45:00,.1458,,243.4844,,
L131776533,2018-01-05 20:00:00,.1236,,243.7689,,
L131776533,2018-01-05 20:15:00,.1374,,243.8400,,
L131776533,2018-01-05 20:30:00,.1080,,243.9822,,
L131776533,2018-01-05 20:45:00,.1362,,243.9111,,
L131776533,2018-01-05 21:00:00,.0900,,243.4844,,
L131776533,2018-01-05 21:15:00,.1536,,242.7022,,
L131776533,2018-01-05 21:30:00,.1650,,244.4800,,
L131776533,2018-01-05 21:45:00,.0948,,243.8400,,
L131776533,2018-01-05 22:00:00,.1020,,245.4756,,
L131776533,2018-01-05 22:15:00,.1212,,245.8311,,
L131776533,2018-01-05 22:30:00,.1440,,244.9778,,
L131776533,2018-01-05 22:45:00,.1086,,245.1200,,
L131776533,2018-01-05 23:00:00,.0978,,245.8311,,
L131776533,2018-01-05 23:15:00,.1248,,245.4756,,
L131776533,2018-01-05 23:30:00,.1044,,245.4756,,
L131776533,2018-01-05 23:45:00,.1056,,245.3333,,
L131776533,2018-01-06 00:00:00,.0744,,245.1911,,
L131776533,2018-01-06 00:15:00,.0948,,245.5467,,
L131776533,2018-01-06 00:30:00,.0858,,245.7600,,
L131776533,2018-01-06 00:45:00,.0822,,246.1156,,
L131776533,2018-01-06 01:00:00,.1002,,245.9733,,
L131776533,2018-01-06 01:15:00,.2130,,244.8356,,
L131776533,2018-01-06 01:30:00,.2490,,244.7644,,
L131776533,2018-01-06 01:45:00,.1776,,244.8356,,
L131776533,2018-01-06 02:00:00,.1542,,245.1200,,
L131776533,2018-01-06 02:15:00,.1416,,245.1911,,
L131776533,2018-01-06 02:30:00,.1206,,245.6178,,
L131776533,2018-01-06 02:45:00,.1566,,245.4044,,
L131776533,2018-01-06 03:00:00,.1296,,244.9067,,
L131776533,2018-01-06 03:15:00,.1692,,245.1911,,
L131776533,2018-01-06 03:30:00,.1542,,245.4044,,
L131776533,2018-01-06 03:45:00,.1218,,244.6933,,
L131776533,2018-01-06 04:00:00,.1158,,245.4756,,
L131776533,2018-01-06 04:15:00,.0942,,245.4756,,
L131776533,2018-01-06 04:30:00,.1302,,245.1911,,
L131776533,2018-01-06 04:45:00,.1176,,245.4044,,
L131776533,2018-01-06 05:00:00,.1326,,245.2622,,
L131776533,2018-01-06 05:15:00,.1644,,245.1200,,
L131776533,2018-01-06 05:30:00,.1254,,245.1200,,
L131776533,2018-01-06 05:45:00,.1332,,244.9067,,
L131776533,2018-01-06 06:00:00,.1170,,244.9778,,
L131776533,2018-01-06 06:15:00,.1272,,244.0533,,
L131776533,2018-01-06 06:30:00,.1296,,244.1956,,
L131776533,2018-01-06 06:45:00,.1074,,244.3378,,
L131776533,2018-01-06 07:00:00,.1806,,243.8400,,
L131776533,2018-01-06 07:15:00,.1632,,243.4133,,
L131776533,2018-01-06 07:30:00,.1572,,243.0578,,
L131776533,2018-01-06 07:45:00,.1566,,242.8444,,
L131776533,2018-01-06 08:00:00,.1368,,243.2000,,
L131776533,2018-01-06 08:15:00,.1488,,243.2000,,
L131776533,2018-01-06 08:30:00,.1410,,243.7689,,
L131776533,2018-01-06 08:45:00,.1674,,243.9111,,
L131776533,2018-01-06 09:00:00,.1722,,244.4089,,
L131776533,2018-01-06 09:15:00,.1482,,244.1956,,
L131776533,2018-01-06 09:30:00,.1620,,244.0533,,
L131776533,2018-01-06 09:45:00,.1224,,244.0533,,
L131776533,2018-01-06 10:00:00,.1290,,244.1956,,
L131776533,2018-01-06 10:15:00,.1182,,244.3378,,
L131776533,2018-01-06 10:30:00,.1314,,244.4089,,
L131776533,2018-01-06 10:45:00,.1440,,243.9822,,
L131776533,2018-01-06 11:00:00,.1410,,243.7689,,
L131776533,2018-01-06 11:15:00,.1716,,244.1244,,
L131776533,2018-01-06 11:30:00,.1104,,243.7689,,
L131776533,2018-01-06 11:45:00,.1242,,243.7689,,
L131776533,2018-01-06 12:00:00,.1188,,244.1956,,
L131776533,2018-01-06 12:15:00,.1038,,244.1956,,
L131776533,2018-01-06 12:30:00,.1230,,244.1956,,
L131776533,2018-01-06 12:45:00,.0924,,243.7689,,
L131776533,2018-01-06 13:00:00,.1572,,243.5556,,
L131776533,2018-01-06 13:15:00,.1572,,243.9111,,
L131776533,2018-01-06 13:30:00,.1266,,243.9111,,
L131776533,2018-01-06 13:45:00,.1440,,244.1956,,
L131776533,2018-01-06 14:00:00,.1068,,244.1956,,
L131776533,2018-01-06 14:15:00,.1236,,244.1956,,
L131776533,2018-01-06 14:30:00,.1134,,244.1244,,
L131776533,2018-01-06 14:45:00,.1242,,243.6978,,
L131776533,2018-01-06 15:00:00,.1362,,243.9111,,
L131776533,2018-01-06 15:15:00,.1356,,243.6978,,
L131776533,2018-01-06 15:30:00,.1488,,243.8400,,
L131776533,2018-01-06 15:45:00,.1194,,243.6267,,
L131776533,2018-01-06 16:00:00,.1302,,242.8444,,
L131776533,2018-01-06 16:15:00,.1296,,243.1289,,
L131776533,2018-01-06 16:30:00,.1074,,243.0578,,
L131776533,2018-01-06 16:45:00,.1518,,242.7022,,
L131776533,2018-01-06 17:00:00,.1272,,243.6978,,
L131776533,2018-01-06 17:15:00,.1518,,242.9156,,
L131776533,2018-01-06 17:30:00,.1266,,243.2000,,
L131776533,2018-01-06 17:45:00,.1176,,243.1289,,
L131776533,2018-01-06 18:00:00,.1632,,243.2000,,
L131776533,2018-01-06 18:15:00,.1266,,243.9822,,
L131776533,2018-01-06 18:30:00,.1458,,243.6978,,
L131776533,2018-01-06 18:45:00,.1062,,243.1289,,
L131776533,2018-01-06 19:00:00,.1668,,243.3422,,
L131776533,2018-01-06 19:15:00,.1302,,243.3422,,
L131776533,2018-01-06 19:30:00,.1194,,243.4844,,
L131776533,2018-01-06 19:45:00,.1554,,243.6267,,
L131776533,2018-01-06 20:00:00,.1038,,244.4089,,
L131776533,2018-01-06 20:15:00,.1464,,244.4089,,
L131776533,2018-01-06 20:30:00,.1194,,244.4089,,
L131776533,2018-01-06 20:45:00,.1368,,245.0489,,
L131776533,2018-01-06 21:00:00,.1830,,245.4044,,
L131776533,2018-01-06 21:15:00,.1614,,245.4756,,
L131776533,2018-01-06 21:30:00,.1662,,245.6889,,
L131776533,2018-01-06 21:45:00,.1122,,245.9733,,
L131776533,2018-01-06 22:00:00,.1140,,244.6933,,
L131776533,2018-01-06 22:15:00,.1242,,244.4089,,
L131776533,2018-01-06 22:30:00,.1110,,244.9067,,
L131776533,2018-01-06 22:45:00,.1068,,244.9067,,
L131776533,2018-01-06 23:00:00,.1140,,245.0489,,
L131776533,2018-01-06 23:15:00,.1332,,245.4756,,
